id;x1;x2;x3;x4;x5;y_regression;y_classification
1825;85;8.88;b;0.789403878;150;981.6067573;1
2514;46;5.59;c;0.03437013;50;644.2997724;0
9385;72;1.37;a;0.525131665;150;792.186285;1
5712;92;6.93;c;0.699881942;150;799.6659757;1
4296;2;1.47;a;0.139933164;100;672.6763758;0
2967;15;4.1;c;0.756817704;150;614.4236916;0
3988;69;8.15;a;0.773339528;150;884.6324667;0
3257;40;4.55;a;0.972995708;100;1084.097293;1
1427;96;5.1;c;0.604033679;100;1004.324087;1
1606;75;9.76;c;0.993864914;50;1136.453827;1
5842;39;8.62;c;0.360779646;50;844.5184345;0
9888;77;5.05;b;0.339961826;150;796.1420676;1
3485;77;7.42;a;0.580860233;100;1074.022605;1
3994;44;2.54;b;0.090473694;50;653.8415848;0
3763;91;2.18;c;0.555931502;150;735.8578116;0
3397;4;5.42;b;0.784749224;100;896.7220311;0
261;37;1.29;c;0.657299372;100;860.9087763;0
255;16;6.92;a;0.897821579;150;782.1051773;0
7523;78;7.36;c;0.103942693;150;509.0038638;0
1055;81;3.99;b;0.241984054;150;757.0404143;0
9772;99;8.99;c;0.384386033;50;1005.420226;1
1597;22;4.77;b;0.148146329;50;648.3221658;0
9822;55;4.32;a;0.188290092;150;614.1419714;0
7640;63;2.73;b;0.32418943;100;877.0221446;1
1719;63;8.93;c;0.32863739;100;832.6144878;1
6873;70;8.1;c;0.263435237;50;876.5918702;1
2377;29;4.33;c;0.846510901;150;675.2433756;0
8819;25;6;c;0.762193965;50;936.9877613;1
1385;87;4.09;c;0.629548823;100;986.5833327;1
4166;72;7.32;a;0.682062164;50;1152.300033;1
1154;0;7.36;c;0.644000492;100;784.5000751;1
3149;76;8.53;c;0.13393633;50;819.3806215;0
2708;94;1.83;b;0.347567081;100;961.6110693;1
6993;93;4.44;c;0.784029049;50;1108.001432;1
4679;58;1.65;a;0.651527433;100;1029.823815;1
5291;50;7.62;a;0.401776763;50;1002.293073;1
7570;5;5.87;b;0.742085455;150;758.0633506;0
8368;62;0.27;b;0.304457092;150;727.0815937;0
6401;100;3.96;c;0.234492412;100;864.0519518;1
7265;15;6.88;a;0.891050244;50;1067.376846;1
292;89;9.87;b;0.663599988;150;957.969674;1
7115;37;6.04;a;0.027653772;50;730.749474;0
3292;14;3.98;c;0.696471582;50;883.5169225;0
1183;95;1.88;c;0.86688348;50;1127.282446;1
7654;53;0.75;b;0.548029876;50;890.1318577;1
8907;2;5.91;a;0.910096782;100;977.4183325;1
360;28;6.92;c;0.626054947;50;906.6509283;1
307;86;0.04;b;0.895898528;100;1114.135851;1
3862;60;6.23;c;0.670720425;100;938.976583;1
9879;5;8.3;a;0.177884485;150;496.3151113;0
8534;96;1.96;a;0.230193292;100;962.1621844;1
2538;50;9;b;0.603639455;150;838.7355281;0
3371;87;7.25;a;0.082675085;100;861.1519464;1
9727;18;3.56;b;0.123930852;150;528.1682104;0
1751;70;0.83;c;0.54261402;150;674.3699359;0
771;22;7.71;c;0.000660196;150;221.8157835;0
9066;88;0.53;b;0.583509822;100;1029.447042;1
8056;5;2.21;c;0.159679616;150;347.9533002;0
1529;91;9.74;a;0.16346622;50;997.0781378;1
7941;29;7.83;a;0.150039418;50;827.2376678;1
1188;34;4.25;b;0.145343386;150;585.066479;0
8742;13;6.96;b;0.768935944;50;879.1109212;0
166;29;1.48;a;0.159050013;100;752.5768429;0
4528;100;0.05;c;0.480409916;150;725.0188861;0
1090;47;4.68;b;0.987353921;100;1055.65589;1
8814;55;1.17;a;0.310392663;150;665.2549136;1
4167;14;8.33;c;0.411670152;150;511.8408745;0
1399;39;2.27;a;0.71168816;150;772.161501;0
6856;50;7.01;a;0.154711468;150;590.3045341;0
8589;69;7.33;b;0.892511704;100;1095.016157;1
5465;16;4.2;a;0.539531943;150;666.544531;0
9263;29;3.13;c;0.368391719;100;745.1423762;0
2449;50;6.22;b;0.203208768;50;756.0951739;1
753;7;3.67;b;0.086786074;50;562.0076387;0
3106;70;7.02;b;0.953486593;100;1112.352859;1
7912;46;8.27;a;0.753828657;150;821.9499733;1
1310;15;9.95;a;0.913676533;100;1024.308712;1
2633;53;6.96;a;0.334732973;100;920.7004302;1
8403;58;3.66;a;0.842457184;100;1091.858201;1
4223;40;2.87;a;0.654166331;150;759.2541888;0
7372;31;1.36;b;0.543594916;50;835.6624059;0
9968;71;9.89;b;0.595287555;100;1021.95117;1
1403;98;8.69;c;0.814310574;100;1083.876561;1
8793;31;6.88;a;0.733354178;150;773.8852449;1
2732;56;1.03;c;0.589921766;50;945.4508812;1
2539;16;10;a;0.999063061;100;1048.808779;1
2931;96;5.74;b;0.545563367;150;923.7198477;1
3004;82;7.56;b;0.692752341;150;941.6278665;1
4804;51;1.74;a;0.317302314;150;660.2365095;1
3715;2;7.49;c;0.212420876;150;388.681737;0
4467;13;8.01;c;0.580604005;50;858.1493357;0
2094;16;1.54;b;0.484329798;150;688.3915757;1
570;29;3.19;b;0.164067146;150;580.9430548;0
7825;23;5.99;c;0.443372481;150;538.6721449;0
1445;53;8.19;b;0.695662322;50;961.7937278;1
8263;13;8.09;c;0.954078184;50;965.8134869;1
4521;77;9.33;c;0.671416703;150;761.5633451;0
9791;80;4.92;a;0.579869109;150;842.4236263;1
9415;93;8.75;a;0.909489318;100;1214.216316;1
7197;20;3.27;c;0.121234772;50;652.972178;0
5802;10;9.44;a;0.738912588;150;731.529665;1
3704;29;5.4;c;0.024984452;100;528.2574232;0
3527;20;5.51;b;0.340128138;50;744.9399861;0
2668;93;0.02;a;0.323575938;150;762.2796187;0
6631;78;7.26;b;0.437147243;50;934.7505152;1
5277;8;4.36;b;0.374839137;150;635.9336792;0
2265;2;1.13;a;0.051583619;50;657.3121947;0
7621;64;2.21;b;0.932624255;150;945.5160056;1
4143;72;3.9;b;0.039867885;50;677.810877;0
7555;38;1.44;c;0.84218056;150;686.9415208;0
3812;31;2.46;c;0.981433888;100;939.7715947;1
1651;75;1.49;b;0.482706472;150;835.1414431;0
5161;4;0.72;a;0.222183638;150;493.3737373;0
4104;26;0.57;c;0.846053892;50;944.7931971;1
8478;24;5.58;a;0.360948454;50;913.9654871;1
5734;13;6.73;b;0.456769224;50;777.8235786;0
4852;40;8.44;b;0.770046658;50;951.8558699;1
7520;22;0.39;b;0.3874015;150;662.8009692;0
1636;51;0.24;c;0.653374699;100;891.2002511;0
7364;94;0.95;b;0.981752268;150;1028.874904;1
1673;35;7.46;a;0.941057078;100;1073.125351;1
4865;84;0.83;a;0.133092743;100;870.9163591;1
6162;42;9.34;c;0.075433283;150;401.7221418;0
8411;95;0.65;c;0.664753725;150;775.6209937;1
2996;39;0.26;b;0.032162384;50;573.0243289;0
9154;67;9.58;a;0.631534375;50;1131.736243;1
2169;73;3.93;a;0.450108912;100;1006.780752;1
8040;42;0.03;b;0.205506207;100;757.5069311;0
6150;13;7.98;a;0.483406343;100;882.4536155;0
7309;19;6.87;b;0.226399052;50;693.2733048;0
6774;51;6.91;b;0.782426855;150;888.0791184;1
5077;36;2.98;a;0.661609784;100;982.3634642;1
3956;64;8.75;c;0.081026447;100;690.2062927;0
1305;89;6.69;b;0.3078515;50;907.1886936;1
5616;64;6.74;a;0.865442966;100;1123.333204;1
9341;3;1.34;a;0.67947222;100;899.8557935;1
4343;44;9.43;b;0.294188868;50;797.5869592;0
2645;43;1.35;b;0.246305412;50;745.1304877;1
627;8;8.61;a;0.226109933;50;821.4155485;0
5267;71;6.12;a;0.115201253;50;902.575308;1
649;6;7.29;c;0.024819265;50;536.0355143;0
4607;42;7.22;c;0.864019682;100;952.548964;1
6619;81;9.39;c;0.620476081;50;1045.609378;1
1166;48;7.8;c;0.016076472;100;568.1135826;0
7553;14;7.65;b;0.592727009;150;740.7126704;0
4148;71;8.89;c;0.51396223;150;693.8538363;1
9939;71;8.52;a;0.920414787;50;1220.552009;1
5916;13;5.68;b;0.759708522;100;912.9637681;1
9375;21;3.33;b;0.75551714;50;883.1805025;0
7318;96;8.6;a;0.403431538;50;1121.208461;1
5427;63;8.47;a;0.395828896;150;745.574112;0
2819;27;1.76;c;0.306846479;100;709.0724947;1
5999;14;1.45;b;0.713761475;150;757.5448672;0
3942;51;1.52;b;0.107882565;150;592.0833472;0
3009;71;8.76;b;0.965288366;150;993.2105898;1
562;92;9.81;a;0.027170954;150;590.3797122;0
1957;72;8.31;a;0.218036956;150;686.4387777;0
1300;89;2.95;b;0.999962051;150;1027.608353;1
4351;21;4.64;a;0.539027738;150;680.3380826;0
7661;29;4.38;c;0.674225042;100;856.3845069;1
7759;97;4.26;a;0.951700001;100;1220.204432;1
7327;44;5.56;c;0.688760464;50;961.4619269;1
1989;27;0.48;c;0.03625888;50;582.2963814;0
7210;82;9.27;a;0.47039181;100;1054.537747;1
2602;65;9.28;c;0.434953479;100;881.9004835;1
7269;0;4.55;a;0.056872008;50;669.3799216;0
3452;70;6.8;b;0.474355722;100;967.7545041;1
9472;3;2.69;c;0.58733729;150;527.9417095;0
809;85;4.73;b;0.047968692;100;763.5027496;1
4403;72;1.55;b;0.298524705;100;884.0916407;1
100;22;7.06;c;0.718520829;50;920.3269976;1
161;44;4.29;c;0.292220784;150;522.8672874;0
3585;19;9.73;c;0.976192198;100;932.6561645;1
1413;35;0.07;c;0.329650353;150;503.1033683;0
7908;89;9.96;b;0.368138575;50;944.0280789;1
8167;66;4.18;c;0.452738256;150;643.642877;0
1984;30;4.27;a;0.42585734;100;891.2508981;1
5997;91;7.06;b;0.599995972;50;1023.295992;1
2738;5;5.28;a;0.115760176;100;675.9432043;0
3786;63;3.77;b;0.910276396;150;942.3904711;1
9088;90;0.31;a;0.817274461;50;1213.037625;1
9679;26;4.37;b;0.154739372;100;701.9797968;0
7597;87;3.49;a;0.684040471;50;1177.644554;1
4086;36;4.15;b;0.641942194;150;799.7203161;1
8828;12;3.86;b;0.977575967;100;962.9590759;1
512;52;4.01;c;0.967564941;50;1053.166853;1
4747;28;1.63;c;0.111607227;150;370.7605793;0
4981;30;3.21;a;0.981494845;100;1056.784477;1
6096;10;4.41;b;0.805196255;100;914.0920109;1
4099;79;6.94;c;0.717061542;150;772.3019726;1
2163;19;4.91;b;0.887883744;50;919.977374;1
6525;0;4.55;a;0.251834532;100;741.810158;1
1960;95;1.34;b;0.867651959;150;1002.995727;1
3473;48;9.36;a;0.339770564;50;977.6071662;1
8399;28;9.14;b;0.678057674;150;807.4518279;0
5632;47;3.76;a;0.497954772;100;958.5934212;1
6410;90;4.06;a;0.894193788;100;1187.071971;1
8475;54;0.45;c;0.259181395;150;519.3421454;0
5506;70;1.87;c;0.872845612;100;1007.101203;1
8045;81;9.78;a;0.790309808;50;1214.55341;1
6003;62;9.55;b;0.811570305;150;932.5318251;1
3850;40;4.13;c;0.265966118;100;730.3554838;0
630;80;4.82;a;0.229588605;150;700.9219663;0
9705;44;6.38;a;0.273918579;150;638.2258972;0
6570;77;1.11;a;0.97911321;50;1225.936206;1
8143;46;9.33;c;0.807411453;150;723.6436242;0
6286;22;0.04;c;0.735744789;50;902.0001926;1
8193;25;3.75;b;0.032227011;150;460.0412566;0
3833;34;9.79;c;0.013921368;50;594.5842805;0
8642;93;0.75;c;0.099073931;150;520.6718988;0
4452;18;8.54;a;0.615783714;50;1000.786796;1
4273;71;3.93;c;0.739207484;100;979.2158502;1
456;26;7.04;b;0.844260935;50;932.8507224;1
3471;78;8.63;c;0.115729136;50;811.8219841;0
2185;25;5.45;b;0.938014402;150;860.1985585;1
5932;2;8.74;b;0.700954615;100;878.4624306;0
1976;10;5.27;c;0.532622376;150;535.7483513;0
7753;33;2.65;a;0.794539648;50;1071.998425;1
2763;1;5.4;c;0.194415158;150;369.2390121;0
2876;31;8.79;a;0.847216478;100;1042.735584;1
9913;86;2.02;b;0.596672729;150;903.2439101;1
867;95;1.69;a;0.839705166;150;946.5991803;1
5042;54;1.12;b;0.873533656;100;1031.787781;1
6596;36;3.35;b;0.724410235;50;911.7061208;1
6533;77;2.53;b;0.246918145;150;744.6735347;1
8003;42;5.62;c;0.529060005;50;905.3863134;1
4394;76;4.71;a;0.13261769;150;633.0621993;0
8963;66;5.12;b;0.401634407;150;794.2171041;1
7646;99;1.55;c;0.667419152;50;1079.129284;1
1682;33;3.81;b;0.107819045;150;554.6606926;0
6155;59;2.33;a;0.455216283;50;1027.596647;1
7123;62;4.24;b;0.141982591;150;652.8164272;0
383;17;5.7;c;0.942476993;150;675.1816116;1
8810;34;4.5;b;0.194733693;100;746.3712723;0
4186;27;6.05;a;0.725990702;100;989.4150087;1
9252;24;5.47;a;0.706608767;150;743.8095614;1
5598;93;2.76;c;0.891588831;50;1131.799866;1
7009;67;2.48;b;0.423307551;150;796.3631887;0
8991;67;5.97;b;0.231744587;50;813.0685449;1
3872;39;1.5;c;0.493677531;150;582.1002892;0
3939;17;2.65;c;0.462774363;150;519.756446;0
3468;93;1.83;b;0.203012202;50;848.8674349;1
4602;51;7.99;a;0.17878283;100;841.2633623;1
9564;94;0.02;c;0.129488343;150;543.2833844;0
7728;43;8.82;c;0.172061205;50;762.2610625;0
1704;14;5.06;b;0.140326108;100;664.8935012;0
9121;75;9.75;a;0.090595102;100;846.2056697;0
5614;68;1.27;c;0.411917998;50;913.1224481;1
8887;9;7.58;c;0.723125314;100;831.668345;1
8409;14;7.16;a;0.544570373;150;673.1121982;0
451;66;0.68;a;0.844925911;50;1161.852816;1
5377;34;8.66;c;0.717077949;50;955.2292338;1
7681;1;3.26;b;0.371357386;150;613.3456383;0
2994;95;3.32;b;0.771815063;100;1113.563698;1
1665;3;7.8;c;0.930777899;150;644.1524972;0
8687;99;6.47;b;0.012771943;50;710.5407679;0
3402;16;7.95;b;0.001939679;100;514.2374637;0
8918;99;2.26;c;0.84129222;50;1131.624874;1
1409;67;6.78;a;0.467724559;50;1067.018513;1
1182;31;1.18;c;0.737575441;50;928.82962;1
1592;63;0.07;c;0.46702165;50;917.4171694;1
935;50;3.99;c;0.113660921;100;665.5979454;0
7325;71;6.66;c;0.669905096;150;737.210792;0
7824;73;7.95;b;0.903076353;100;1109.868216;1
2499;20;2.89;a;0.712346819;50;1016.616062;1
9018;23;4.71;c;0.290395944;50;760.6154477;0
4757;4;8.79;a;0.811655878;100;965.4735;1
7923;47;2.2;b;0.854236958;100;1012.69377;1
8168;90;4.66;c;0.177498446;50;869.1597802;0
9825;50;6.65;a;0.081865826;150;535.4998643;0
2004;40;5.57;b;0.218686988;50;737.3571608;1
8506;37;7.64;c;0.822188793;100;930.0574024;1
8844;18;4.21;b;0.038248332;150;452.0995448;0
6667;55;1.34;b;0.336094765;150;727.1249438;0
8586;16;8.25;b;0.567913752;100;870.0158316;1
1521;78;2.22;b;0.530898486;100;992.449574;1
1827;16;5.77;b;0.407861445;50;763.5234127;0
7481;100;0.85;c;0.528878136;50;1034.439698;1
4544;62;5.56;a;0.738556724;100;1078.954484;1
2898;8;3.45;b;0.314848301;50;697.0343814;1
8174;12;9.21;c;0.156479717;100;617.199955;0
831;55;1.56;c;0.599888205;150;658.2513916;0
2011;18;6.82;b;0.125204507;150;539.9261851;0
6245;12;6.68;a;0.353073288;50;884.3334099;1
7187;59;1.38;b;0.220963319;150;682.4234185;0
6733;88;0.38;b;0.533653957;100;1012.266582;1
8669;3;6.39;a;0.808872322;100;954.2084157;1
2460;4;9.12;a;0.77600592;50;1015.814749;1
2370;72;9.25;a;0.433108647;150;785.151793;1
9048;71;6.58;c;0.228120338;100;796.9641935;0
7508;40;6.81;a;0.304669248;50;933.6507184;1
9102;20;0.44;a;0.763726156;50;1023.411494;1
8588;48;5.4;b;0.798590255;100;1010.544455;1
7337;56;9.85;a;0.204685645;150;644.3058286;0
857;40;2.52;a;0.150898253;100;778.3627907;1
437;31;7.63;b;0.011724869;100;582.7916869;0
2333;60;4.49;b;0.796269655;100;1036.864483;1
1494;77;4.88;a;0.777849133;50;1184.718337;1
7752;80;7.62;c;0.110242197;50;809.37746;1
5691;76;3.22;c;0.485434181;50;967.0772917;1
6846;38;2.86;a;0.548214998;100;950.4745801;1
6376;18;6.35;a;0.875012946;100;1009.599202;1
5060;91;6.26;c;0.05598878;100;725.3986101;1
7748;25;3.38;a;0.242639778;150;565.3421369;0
7953;30;0.83;a;0.269488126;150;582.619469;0
5402;67;3.32;b;0.386948597;100;915.3246311;1
6629;32;4.54;b;0.354389159;150;688.065509;0
6117;97;3.29;c;0.000653865;150;394.5354288;0
5273;16;2.24;b;0.757109461;100;908.2624544;1
7910;26;5.06;b;0.624988355;50;862.1199827;0
8884;87;3.07;a;0.276205994;100;966.242687;1
5523;33;0.38;c;0.290422937;100;711.9629811;0
7306;96;5.76;b;0.226160099;100;922.705333;1
4425;85;5.23;b;0.692405507;150;941.2647762;1
1716;12;8.75;c;0.833664573;150;643.9580096;0
6266;83;6.01;a;0.460205439;100;1042.448585;1
8709;13;7.6;b;0.366791102;50;745.6135635;1
3741;52;5.31;b;0.015667381;50;595.2561616;0
7040;66;8.38;c;0.079368547;50;751.7566775;1
1416;91;2.4;b;0.028410063;100;745.5114936;0
9448;52;3.1;b;0.238152967;50;769.3167515;0
3358;11;4.3;b;0.029807132;100;553.8857791;0
9187;52;5.4;b;0.122096409;100;748.4365516;1
1845;91;8.37;b;0.773699324;50;1080.162157;1
8597;40;5.26;c;0.747019223;150;677.9615094;1
3477;4;8.74;c;0.609687078;150;557.8108475;0
9834;96;3.06;c;0.065719399;50;796.3579336;1
2313;24;1.8;b;0.455092784;50;788.2859832;1
3735;15;2.41;b;0.997099149;50;929.7887183;1
3631;33;7.86;c;0.664260498;100;874.9277576;1
184;32;8.75;a;0.909107401;150;831.1674592;1
342;46;8.32;a;0.040230893;50;777.9829582;1
8540;45;1.17;a;0.966330057;100;1083.64961;1
2573;39;5.48;c;0.042153576;50;636.394238;0
6877;11;4.53;c;0.270454052;150;430.9052257;0
1391;18;3.54;b;0.589150031;50;825.5579042;1
7346;86;0.66;b;0.93728861;50;1086.255292;1
8656;94;2.45;c;0.776561783;150;812.0665553;1
825;16;1.96;b;0.979564513;150;836.6858979;0
7855;26;4.08;c;0.31649383;50;777.8644794;1
3667;80;5.61;c;0.783097168;100;1019.888257;1
4406;13;2.05;a;0.243883962;50;821.2387036;1
8621;16;3.24;c;0.70888093;50;889.7536926;0
3940;14;6.08;a;0.827809649;100;985.9096949;1
1593;61;3.87;b;0.40283556;100;908.4768089;1
9588;51;0.31;c;0.553256254;100;859.1813563;0
4535;4;8.66;c;0.124359842;50;633.1504118;0
6157;63;9.83;b;0.502579427;100;970.4411512;1
784;90;1.25;c;0.530855918;50;1011.450957;1
5649;68;6.99;c;0.781910628;150;763.6995931;1
3687;50;1.84;a;0.533162392;50;1031.206207;1
5365;0;0.82;c;0.542483637;100;729.7411115;0
8736;40;9.91;a;0.26592074;150;636.1321572;0
8628;60;0.71;c;0.039129881;150;379.5650119;0
6452;58;5.74;a;0.285549105;50;966.2873322;1
6907;90;7.6;a;0.874103516;50;1252.764674;1
1766;92;8.97;b;0.29951703;50;918.5000031;1
5455;66;8.1;b;0.232124692;100;858.6126712;0
7291;75;2.63;a;0.323548243;100;956.4074747;1
755;33;8.23;c;0.6342682;150;636.4050244;0
648;29;4.43;c;0.896251808;150;688.8991236;1
4163;56;8.31;b;0.703428644;150;882.3199057;1
3975;43;8.76;c;0.341921873;50;847.0303877;0
5009;81;6.77;b;0.760514454;50;1046.070657;1
2366;74;6.96;c;0.987479528;100;1063.779891;1
8405;59;7.53;b;0.895985495;50;1030.846609;1
1408;15;4.92;a;0.868287773;50;1054.78256;1
7168;89;9.74;c;0.642585653;100;1014.484471;1
192;71;1.19;b;0.011158491;50;619.2687374;0
6679;57;8.29;b;0.180025772;50;767.242078;0
3899;95;2.53;c;0.168198418;100;809.7279711;0
1263;97;8.31;a;0.386550598;50;1116.027425;1
9164;33;9.05;c;0.635915905;150;639.6525182;0
5771;37;8.04;b;0.653534548;150;818.7749587;1
4422;24;8.77;c;0.144673822;50;697.3733186;0
7921;72;8.87;c;0.802492452;150;785.7411557;0
9539;30;9.76;b;0.419741588;50;816.4272926;1
3729;26;5.22;a;0.871575523;100;1024.916715;1
3240;61;7.49;c;0.616087694;100;928.6410383;1
3448;93;7.14;b;0.638576175;150;951.1253475;1
7180;7;8.66;c;0.548567154;50;834.6535549;1
8077;42;4.3;b;0.333311588;50;792.9738761;0
4208;38;4.64;c;0.045914158;150;345.883486;0
1058;67;9.98;a;0.733558095;50;1163.962588;1
2519;80;3.59;c;0.64429904;100;972.0389703;1
7169;93;4.91;c;0.737053338;100;1036.852422;1
4847;12;8.44;c;0.692202073;100;832.8416802;1
5385;13;2.85;b;0.317971792;100;749.6785066;1
563;16;4.57;b;0.836270145;150;807.7514766;0
2231;16;3.5;b;0.737004414;100;906.6428747;1
5941;98;8.55;c;0.077397233;100;771.3163596;0
2769;37;6.59;c;0.947908563;50;1019.236837;1
2149;96;4.2;c;0.996491216;100;1111.851102;1
8813;29;1.62;c;0.9741453;50;989.3777547;1
5624;89;0.5;c;0.732455118;100;1010.826028;1
4202;29;7.44;b;0.85258823;150;854.2480621;1
1181;36;3.62;a;0.930297498;50;1119.303412;1
9338;73;5.5;c;0.26854919;150;588.218;0
732;87;2.02;b;0.582143833;100;1031.461422;1
3062;95;8.64;b;0.485864006;50;999.7800869;1
4999;89;0.04;c;0.490178462;50;990.6860885;1
9348;34;8.77;b;0.549546769;50;869.8503666;0
2459;81;0.05;b;0.543014819;150;866.4085365;1
8493;90;1.48;a;0.324074047;150;759.8602497;1
1703;64;8.54;a;0.01705671;100;729.4819396;0
7102;20;7.8;a;0.276191828;150;584.0381198;0
7559;47;5.48;c;0.262396856;150;520.1661753;0
1980;83;8.17;c;0.847618096;50;1113.026143;1
2364;26;5.31;c;0.362123569;150;511.8601597;0
2756;23;6.33;c;0.490633821;50;846.7943492;1
7573;31;8.28;c;0.040257421;150;333.6880006;0
8439;69;1.45;b;0.379376949;50;870.2855738;0
6821;8;3.24;b;0.002741181;150;352.2616831;0
2045;30;5.34;a;0.212191054;100;798.8462697;1
6115;93;5.4;c;0.072741342;100;744.0780831;1
2546;68;4.36;b;0.554377222;150;852.0957017;1
2485;49;8.48;c;0.036607004;150;374.6975253;0
2391;0;8.46;c;0.793101265;100;832.1960343;0
8246;61;5.06;b;0.888371241;50;1025.606197;1
3878;89;2.78;a;0.516906481;50;1126.227601;1
3946;78;3.49;b;0.160663451;150;702.3302682;1
6929;83;9.39;a;0.715116202;50;1196.580575;1
5149;34;7.98;a;0.334493847;100;876.4936838;0
8158;73;8.68;c;0.025208166;100;649.5328667;0
8199;68;3.66;a;0.890347809;150;899.2733572;1
504;80;9.13;c;0.024958035;50;727.3826187;1
6526;96;8.5;a;0.875297463;50;1271.080825;1
2177;22;3.83;c;0.882917847;50;955.5615991;1
9285;59;1.47;b;0.470324618;150;790.590526;1
382;5;1.3;b;0.294161842;50;673.0016023;0
9721;93;8.59;a;0.782463046;150;948.6837468;1
2688;92;9.96;a;0.64041476;50;1198.285549;1
505;27;2.01;b;0.174847891;100;709.0104534;1
779;61;4.91;b;0.06298984;50;679.3283417;0
6956;91;5.57;a;0.100652703;50;939.6663083;1
7561;72;7.85;a;0.256882072;50;994.5473326;1
9985;28;3.25;c;0.625207627;150;604.4671998;0
2134;37;1.83;c;0.854033649;150;688.9579454;0
2826;61;7.14;c;0.141762475;50;782.5221474;0
8896;63;1.35;b;0.301508173;150;731.8386397;1
5744;25;5.88;a;0.743011566;100;988.8140621;1
2796;53;7.36;c;0.567574477;100;892.4395634;0
5531;60;1.74;b;0.102337039;50;700.7341616;0
3637;34;7.54;a;0.036671883;150;451.1520619;0
5690;44;2.98;a;0.19134661;150;583.9336577;0
2253;59;6.37;c;0.640435285;50;986.8372611;1
3597;95;3.87;a;0.951600354;150;983.431467;1
1452;71;1.11;b;0.159620315;100;806.7019247;0
2066;61;7.4;c;0.523647393;100;897.7024928;1
2868;95;6.78;c;0.64266036;50;1078.897058;1
8890;44;8.6;a;0.604877176;50;1062.496408;1
6945;3;6.14;b;0.197413734;100;675.8455953;1
6242;3;0.1;b;0.207681914;100;661.4367245;0
7975;37;7.78;c;0.962985241;100;967.8095259;1
8272;1;2.05;c;0.949404668;100;855.2565626;0
8083;77;2.13;a;0.457557865;50;1072.797176;1
3634;8;2.4;c;0.888028489;150;627.4626581;0
2338;64;5.6;c;0.334036305;50;885.6165276;1
5504;63;0.17;b;0.902061357;50;1017.939811;1
6240;32;0.73;a;0.126049232;50;794.9371219;1
358;86;4.63;a;0.346335873;100;1000.412508;1
1849;29;5.88;a;0.301071224;50;901.4193455;1
133;58;7.05;c;0.428865238;150;624.2098568;0
2138;3;4.22;c;0.544613579;150;518.836635;0
3533;46;1.36;c;0.076016393;150;385.6784932;0
9346;70;3.46;c;0.188412646;150;531.8487681;0
3048;15;6.37;b;0.104910329;150;515.9557608;0
2421;3;2.95;b;0.498855034;100;796.2149207;1
2803;100;3.87;a;0.289783504;150;777.3391561;0
3172;17;9.42;c;0.630984857;100;829.7844452;1
888;88;9.26;a;0.216683406;150;728.8764649;0
1472;57;3.16;a;0.290477447;100;898.2456672;1
1549;52;9.32;b;0.07318603;100;722.0432517;0
9284;56;6.93;c;0.494542297;100;873.4384755;1
5645;80;9.09;b;0.256865649;100;909.4223429;1
6672;44;7.12;b;0.773844318;150;868.8460478;0
9921;34;4.09;b;0.448100895;50;818.3105513;0
4374;22;7.51;a;0.705941142;50;1035.098976;1
8428;79;3.9;b;0.618156212;50;988.5907122;1
4763;66;3.95;c;0.036846579;50;692.1199711;0
4457;4;9.23;c;0.029290181;150;254.6021123;0
6817;62;8.81;b;0.754689137;100;1044.444599;1
2786;34;1.53;a;0.718383978;150;759.1769167;0
761;77;5.39;b;0.46262166;100;976.2732517;1
4353;34;0.98;b;0.397543995;100;829.2619189;1
7716;90;0.97;b;0.765299915;100;1091.380277;1
6002;18;5.09;b;0.830612824;50;902.628671;1
3970;84;0.86;b;0.732976463;50;1025.923181;1
5735;80;2.14;b;0.525529811;50;954.5825326;1
136;98;3.68;a;0.703322287;100;1152.31903;1
3789;64;9.79;c;0.662626217;100;958.353049;1
4264;86;8.85;a;0.142113172;100;908.7030722;1
2268;44;0.34;c;0.073096796;50;664.3034533;0
9766;21;0.49;c;0.626774885;100;808.7203462;0
6471;73;4.85;a;0.075859861;100;812.1069132;1
5732;25;0.74;c;0.615883193;50;875.344487;1
1745;77;2.54;c;0.0077144;150;373.1683697;0
8066;96;3.67;a;0.822120775;50;1240.564638;1
246;41;0.62;a;0.810778888;100;1030.523974;1
5490;76;3.92;a;0.42092484;100;1003.190272;1
3504;25;1.18;b;0.35983399;100;792.1032899;1
7258;15;9.04;c;0.484467342;150;543.9159816;0
9354;87;9.69;c;0.152731587;150;573.4664842;0
9105;48;9.4;a;0.597669439;50;1072.836575;1
2662;18;1.29;b;0.393296895;100;788.6057056;0
7614;80;6.62;a;0.731494341;150;894.9761527;1
5792;100;3.91;b;0.300480569;150;832.3951801;0
8981;91;8.89;b;0.209905299;150;781.4751557;1
8735;31;0.03;c;0.802660733;150;653.850916;0
2824;39;7.44;b;0.905674966;50;983.0991415;1
3321;39;7.93;a;0.541861785;150;737.2575491;1
8856;53;8.7;a;0.93761317;50;1180.612296;1
8839;0;3.62;b;0.322248777;100;721.6324696;1
8497;45;0.2;b;0.994118995;100;1037.43665;1
5513;87;8.35;b;0.779395665;100;1112.46551;1
7680;26;5.83;c;0.783152082;150;655.1876416;0
6109;83;4.46;c;0.251977132;150;601.6327596;0
4902;72;3.98;c;0.044400836;150;426.9052698;0
459;95;9.39;c;0.068492267;100;758.3669052;0
2150;82;9.47;a;0.648626721;150;884.516267;1
2930;17;3.8;a;0.046292998;50;697.7221965;0
